scatterer_id,type,x_m,y_m,z_m,amplitude,phase_rad,rcs_db,initial_range_m,initial_azimuth_deg
26,area,79520.2306631,39903.768098,0,1.42503613596,0.997651247376,3.07651754582,89172.7413122,26.6477948841
27,area,63068.0410842,66832.8415605,0,0.327165307041,2.21278137109,-9.70465511221,92088.0367759,46.6600873585
28,area,70371.4621856,49021.3161939,0,1.57249995113,2.96745198551,3.9318128124,85972.2753655,34.861373798
29,area,83231.0767177,-39717.1481597,0,0.365542881351,1.57687906031,-8.74123338415,92416.7949538,-25.5100718172
30,area,90369.0468242,9205.00555053,0,0.702814367167,6.14739660179,-3.06318738185,91034.5909592,5.81609765215
31,area,85272.2636419,-27893.2415797,0,1.27857407881,0.63251749273,2.13451791026,89918.807112,-18.1133359469
32,area,57167.9061694,-67270.1128907,0,0.264584764129,4.04627811705,-11.5487033575,88484.1092181,-49.6412441892
33,area,77816.6917488,-40389.7405244,0,0.111788480745,0.722611479221,-19.0320589213,87879.2845576,-27.4309816552
34,area,64672.614073,64801.1841399,0,0.706833700304,1.6574404391,-3.01365504897,91748.2450893,45.0568958344
35,area,63714.2709921,-58672.0620961,0,0.52980184889,0.728509026013,-5.51773060891,86821.190954,-42.6407986643
36,area,66077.1521004,-61399.9058523,0,0.497859201115,5.47311861138,-6.05786924218,90399.8809091,-42.8987096599
37,area,86970.6437425,-16902.984509,0,0.965019576399,4.32047550428,-0.309277529271,88800.9220577,-10.9984789214
38,area,64173.1088104,63640.5351305,0,0.751983817676,3.01855088216,-2.47583010225,90577.621994,44.7612614225
39,area,81171.3727579,-16295.5478157,0,0.789312313228,2.65282858771,-2.05502244344,83008.0516216,-11.351513414
40,area,71456.3076578,-52215.1721464,0,0.509303778857,2.25190267404,-5.86046202995,88704.1605922,-36.1566701986
41,area,59644.8436636,-62364.723233,0,0.470147449523,1.84829976488,-6.55531831059,86503.5610804,-46.2770458689
42,area,84994.6749003,-27890.6602928,0,0.846935902179,3.92840756279,-1.4429891342,89654.8029554,-18.1670413828
43,area,50080.5563705,-71813.1437696,0,0.264684405731,5.37793056103,-11.5454329008,87756.4228103,-55.1091172243
44,area,62027.1904091,58609.8381863,0,1.12193879784,0.378864553166,0.999383332946,85548.1471586,43.3773845085
45,area,82378.2825302,32816.2867415,0,0.631337248088,1.66863290023,-3.99477174198,88876.825484,21.7204038144
46,area,55353.9057726,-65178.042962,0,1.46452105272,0.847861547277,3.31391238227,85721.8301755,-49.6596780654
47,area,76257.7263608,33897.9210368,0,1.1484739486,5.88783115934,1.20242296655,83667.8545221,23.9660012568
48,area,74530.8771757,-51392.9192338,0,0.399811142216,1.94594174175,-7.96290213655,90730.8315842,-34.588284487
49,area,43605.081744,74152.9990845,0,0.783715148565,2.05337621665,-2.11683517196,86232.6529055,59.5426814711
50,area,87624.7130587,-19653.9553918,0,1.05847056893,1.4608899184,0.493575736858,90002.0460943,-12.6420366226
51,area,87351.4666182,-1416.39151508,0,0.759869721807,0.319254297325,-2.3852172057,87568.743769,-0.928961446233
52,area,84476.058613,5517.81432399,0,0.294492723582,5.7760310194,-10.6185086285,84868.432021,3.73714181481
53,area,91057.6349704,12168.1739897,0,0.461003174274,0.27664366888,-6.72592168463,92062.7902285,7.61143148689
54,area,43260.3667649,74840.5216014,0,0.519365059602,5.04025820352,-5.69054541961,86651.9648144,59.9706271288
55,area,47135.1875868,68815.9679315,0,0.553677501504,3.60307255286,-5.13486247075,83626.3316856,55.5909820083
56,area,61600.0427303,-55811.0492246,0,0.335504494596,4.55177902547,-9.48603314835,83339.2973328,-42.1772981222
57,area,67701.2597175,-52391.0093596,0,0.624689357872,3.0602726462,-4.08671785152,85815.3740832,-37.7347023022
58,area,86675.5223323,12735.0118563,0,0.545622140225,2.34241565158,-5.26216030433,87811.3130443,8.35851712783
59,area,80072.1103756,-25117.0373192,0,0.918910042732,0.276148328656,-0.734540041212,84133.2777425,-17.4156094645
60,area,84613.8096456,-11762.5508762,0,0.358506244109,2.97896813229,-8.91006551633,85637.926095,-7.91422631156
61,area,63236.7382609,-56081.7020103,0,0.451821043541,4.43715358942,-6.90067091404,84735.1306499,-41.5683170924
62,area,70746.3090943,54527.4466889,0,0.632188490308,4.35428591746,-3.98306830474,89522.5261757,37.6231007681
63,area,81472.5255555,-21907.592081,0,0.54061011654,2.26083499774,-5.34231663053,84579.6370954,-15.0505731992
64,area,71074.4744014,-57066.3840272,0,3.16555184167,2.39135026782,10.0089886056,91346.3359822,-38.7613182213
65,area,42876.9495098,70594.417278,0,0.727735739729,2.8090632869,-2.76052591957,82813.0699231,58.7267493508
66,area,82747.6250794,29083.479895,0,0.508616913294,5.52635039777,-5.87218404215,87914.8352617,19.365151094
67,area,84109.1646223,-24212.1287036,0,1.43988281967,4.74230916205,3.1665429969,87730.1473259,-16.0592854743
68,area,91745.5570029,4945.60905032,0,1.04553897144,0.95964156207,0.386804507118,92074.4605124,3.08558305354
69,area,84742.8546023,24201.1389265,0,1.08409875325,2.76544130644,0.701376899346,88334.8545677,15.9384539274
70,area,85290.2599244,-29801.5122833,0,0.567774792963,4.3720570315,-4.91647784804,90545.8920788,-19.2600705226
71,area,67139.7698551,55289.9967927,0,1.15416188917,5.80940249632,1.24533459308,87182.1796099,39.4716572171
72,area,64642.331727,61219.5557444,0,0.206073043557,2.84764079175,-13.7195762925,89232.6456889,43.4422425345
73,area,47066.8445697,-73259.0826542,0,0.429202733133,4.4975696547,-7.34675042281,87282.1920501,-57.2804265635
74,area,49503.119794,68696.9948876,0,2.02027506838,0.252233721604,6.10821008742,84887.1955947,54.2234427632
75,area,78520.8245552,-30154.3574649,0,0.567308260202,3.38436091876,-4.92361785826,84325.5902022,-21.0082907157
76,area,53562.3341873,69800.8072096,0,0.624337721372,0.664535543694,-4.09160849955,88187.7334481,52.4988163593
77,area,60729.5691681,-62724.5475629,0,0.303471183599,1.26567265197,-10.3576508297,87512.5673164,-45.9258005909
78,area,56489.3932668,-64654.8965989,0,0.191479475046,5.28707739496,-14.3575554367,86065.7144621,-48.8560818407
79,area,74197.6395601,41179.6598807,0,0.0579073355824,2.62439065998,-24.7453283451,85070.8769449,29.0302569273
80,area,82124.8439125,34382.6408779,0,0.13456535721,5.68556947727,-17.4213346282,89233.7154969,22.7172613286
81,area,45044.1913596,72490.4502364,0,0.236944170352,0.909003089248,-12.5070794397,85556.0900854,58.1439658029
82,area,80443.4439844,-19876.1091997,0,0.473389604264,0.422825387103,-6.49562567002,83079.5245352,-13.8787693533
83,area,70413.4551645,-44231.8270781,0,0.659553029422,1.65729666325,-3.61500561086,83369.7138946,-32.1359265407
84,area,57523.5183491,66126.5683375,0,0.739863773677,4.98420379278,-2.61696473475,87850.3170362,48.9799841587
85,area,69364.0277238,-61299.8729644,0,1.20564905511,4.44027625636,1.62441820233,92763.3697508,-41.4683685824
86,area,55942.5877614,61025.5494953,0,0.134765961784,3.0520761326,-17.4083956985,83004.1614418,47.4882771165
87,area,83209.1615319,2114.08947403,0,0.531926553833,2.72999315898,-5.48296658219,83451.9858191,1.45539684512
88,area,75395.5245885,-36074.9189325,0,0.154162694979,4.88822413816,-16.2404141243,83796.6879057,-25.5699772462
89,area,88425.7520539,18383.8037033,0,0.963919736691,5.5410941753,-0.319182545249,90515.6222147,11.7445472964
90,area,73333.0966488,55483.0783199,0,1.30104576032,4.92314237391,2.28585143628,92152.6724732,37.1107803192
91,area,65622.4945604,-64293.9379656,0,1.19707818716,0.302653738073,1.56245034552,92065.315138,-44.4141000415
92,area,86924.6166881,27622.9838357,0,1.03817135509,0.626144625076,0.325380835693,91405.2417663,17.6292632039
93,area,65440.5057889,-55179.6118373,0,0.428498797799,5.93076680359,-7.361007844,85809.3780447,-40.1376775276
94,area,59307.486442,-62205.8877763,0,1.56162292825,4.67428605783,3.87152353643,86156.5460201,-46.3663901734
95,area,52571.8337016,76433.6871284,0,2.27463652642,1.27031947892,7.13824017652,92961.853611,55.4794282724
96,area,83894.6874076,-8059.12611085,0,0.803557488567,0.830405400526,-1.89966094493,84494.1896753,-5.48713376984
97,area,62858.1327677,66722.8950058,0,0.994032830226,2.03380212733,-0.0519854357894,91864.5174864,46.7083437754
98,area,65479.5541806,-55136.5771634,0,0.380733969951,5.65341156117,-8.3875674543,85811.5036402,-40.0988084101
99,area,59739.3817487,68697.6486047,0,0.64866679638,2.5407037886,-3.75956663883,91236.8382592,48.9898226969
100,area,83286.7370163,-2094.49934769,0,0.878216098764,0.977482050173,-1.12797212031,83528.8422663,-1.44057371516
101,area,65833.8900842,61619.6965994,0,0.587386834597,1.66045375898,-4.62151583539,90371.9430611,43.1062316629
102,area,72395.1551218,49895.7570375,0,0.417979937966,0.556389826278,-7.57689125636,88128.5711643,34.5751566334
103,area,58978.9883475,59062.9680049,0,1.0214683975,4.70731735393,0.18449869684,83683.6618226,45.0407624481
104,area,88477.8352664,-16847.1758006,0,1.36558771375,1.80221285377,2.70639201514,90267.1294873,-10.7807076476
105,area,91101.1638173,-14921.183344,0,0.254977931885,0.633603997511,-11.8699481149,92509.8035954,-9.30171232425
106,area,82011.993226,34676.2318461,0,1.04788800421,1.06008641811,0.406297375255,89243.5324712,22.9195666534
107,area,62413.7378636,-64824.0070151,0,1.56139337621,5.83526392767,3.87024665312,90186.620735,-46.0852262057
108,area,61657.0797791,-62438.1237066,0,0.880537894257,0.117954641855,-1.10503898558,87955.1861966,-45.3606096651
109,area,90879.9923392,4541.86090564,0,0.433968438193,4.73461631175,-7.25083709716,91191.0165973,2.86106022499
110,area,82209.8155708,24467.2493231,0,1.48492418655,4.03763996339,3.4340856225,85983.1382634,16.574034844
111,area,84890.8797706,-17675.7716267,0,1.48547257905,0.519185725015,3.43729278785,86918.8953613,-11.7619312445
112,area,45871.8878513,-71343.4211597,0,0.207180012151,1.76500384178,-13.6730429159,85030.0760779,-57.2600801911
113,area,79878.8663148,22737.6462848,0,0.753013661966,5.24443286023,-2.46394288601,83268.4444572,15.8890874398
114,area,80062.1289168,-29162.8809627,0,1.4863858222,3.99270750739,3.44263108356,85419.0734715,-20.014311312
115,area,56206.5445998,-71021.1623684,0,1.05479127701,4.42916261217,0.463330591545,90769.935331,-51.6417113984
116,area,75556.2656173,49270.2256493,0,2.75613734464,0.678903857823,8.80601711329,90400.798722,33.1083626201
117,area,52180.2106751,-69257.5150434,0,1.50265552368,0.177439930946,3.53718864287,86921.6761003,-53.004786315
118,area,59822.695348,-61651.605816,0,1.15753554411,0.0189345904391,1.270686713,86114.3157575,-45.8625769657
119,area,65103.7277064,57419.0196714,0,0.451418641822,3.85651647894,-6.90841020454,87014.017154,41.4110718939
120,area,49812.4678907,68332.179572,0,1.01533746197,2.33228724957,0.132208204826,84773.6322357,53.9088769063
121,area,76793.6802423,38344.0762918,0,1.62240287526,0.140860767106,4.20317414643,86043.8115835,26.5335488398
122,area,74830.1206892,-37661.7503758,0,0.127843085264,4.25521584274,-17.8664551397,83987.8229491,-26.7159599393
123,area,85718.5867238,-17580.6905916,0,0.444925372413,1.3269237869,-7.03425654745,87708.3621532,-11.590501756
124,area,69530.3129579,-55011.3867652,0,1.34292217862,2.73447922858,2.56101692685,88863.4744642,-38.3505398432
125,area,54177.1009615,73653.9976501,0,0.198811087319,3.08500455833,-14.0311879896,91630.0695101,53.6632033351
126,area,43100.5873228,71287.1399384,0,0.0954546828804,5.27476940239,-20.4040552167,83519.5602728,58.8426170051
127,area,69072.0534735,46626.4449353,0,1.31764504651,1.9625763168,2.39596867399,83552.2228211,34.0209506151
128,area,76036.3694513,-46728.3454935,0,0.88346479243,5.21583059104,-1.07621506368,89448.6878154,-31.57291094
129,area,70394.7502209,60057.7408479,0,0.19815869924,2.82152288039,-14.0597371445,92727.30501,40.4693693099
130,area,43486.0504386,-71039.9081607,0,0.407648751937,3.99569185105,-7.79427765959,83508.712924,-58.5277195337
131,area,88885.8395355,9150.32857293,0,1.06163301997,5.23186122491,0.519488358507,89556.803108,5.87759395979
132,area,83391.7609142,-17117.5869404,0,0.236384084704,2.12331225439,-12.5276353407,85341.6520289,-11.5998132829
133,area,58170.0297086,-67258.9947184,0,1.32901719967,2.59886351123,2.4706120293,89126.4535749,-49.144580694
134,area,44541.3754835,-73899.7600109,0,0.691148664507,2.74657673091,-3.20857053643,86493.4024052,-58.9214981495
135,area,62496.2205352,54061.7057013,0,0.781072623704,1.26139765738,-2.14617167566,82851.9499138,40.8611032905
136,area,45821.1904403,-76311.4116326,0,1.66186497387,6.25959440125,4.41191469121,89213.3007949,-59.0172872341
137,area,71307.6559507,53078.8257214,0,2.76181883642,3.06480709805,8.82390374609,89096.2599503,36.662656175
138,area,65736.4639787,62894.4032959,0,0.786314576585,5.59427166183,-2.08807346743,91175.5924706,43.7342727638
139,area,45455.3774608,71541.3299427,0,0.281504416352,2.22578081395,-11.0102957475,84972.6616629,57.5692547426
140,area,89597.5710737,3039.76337562,0,0.433566324881,5.37113601769,-7.25888913669,89849.6794857,1.94312002901
141,area,71881.6507269,-53281.6995872,0,0.846720392321,3.69480599212,-1.44519961203,89676.7038986,-36.5473961052
142,area,83845.413528,-34084.5783367,0,2.15424002173,1.48479055918,6.6658818001,90707.2866427,-22.1225735111
143,area,82679.4171014,-21073.5441302,0,0.353833507808,4.61549758463,-9.02402084136,85533.5038125,-14.2992353978
144,area,85422.5367356,-19002.5687523,0,0.328311001995,5.71500109379,-9.67429126862,87716.0612518,-12.5414516646
145,area,88456.7615326,-15410.9477313,0,1.44429147892,2.17437975894,3.19309697978,89989.4214384,-9.88288379627
146,area,57596.0631454,71706.7565655,0,0.486646408125,1.95983707442,-6.25572955497,92169.2216903,51.2279884673
147,area,86942.9840902,3700.4568343,0,0.771683476961,1.62558985718,-2.25121597249,87228.297377,2.43714514775
148,area,57157.6545917,-65194.875887,0,1.40372332284,5.05746403782,2.94563031538,86910.1220822,-48.758305679
149,area,57599.4286987,60565.6590996,0,1.51643781469,0.749171948987,3.61649211371,83796.7376966,46.437961095
150,area,69111.1446801,-46974.552018,0,2.88914892746,3.82980699758,9.21539858147,83779.226878,-34.2037805476
151,area,61814.7721384,-56946.2293526,0,1.06617258514,4.66749819175,0.556550223412,84261.1363085,-42.6525050575
152,area,80144.3773284,-30540.7905228,0,1.98801146984,5.22389276465,5.96837771464,85975.9332786,-20.8604506037
153,area,86247.2753819,-121.052322723,0,1.45879295622,1.1023418991,3.27987315311,86455.8104725,-0.080417411532
154,area,91198.7976568,17133.4839696,0,0.509631377171,2.97570988727,-5.85487682097,92988.0474415,10.6401126393
155,area,54354.3784384,-71787.4605281,0,0.651771227504,0.598330116561,-3.71809630828,90243.215504,-52.8685604003
156,area,83050.7240103,38992.6513267,0,0.776864197563,2.88481660196,-2.19309785831,91944.8183212,25.1502456048
157,area,58346.4888842,59674.4649437,0,1.35026124393,0.778981714629,2.60835604876,83674.0971355,45.6446669865
158,area,89541.1463027,21502.542843,0,0.488602529427,5.24017598208,-6.2208857815,92282.0471702,13.5033974204
159,area,86553.4257432,-26154.181397,0,0.960223270067,0.0990624336547,-0.352555470793,90617.5298296,-16.8134437432
160,area,83590.197355,-31013.9611375,0,0.264113160915,1.99920228828,-11.5641991421,89359.8728697,-20.3560575503
161,area,92689.4465462,3881.67305126,0,1.08499565149,4.31296733163,0.708559951921,92964.5141262,2.39804650858
162,area,82141.1949141,36799.5885044,0,1.12833475705,5.73723549989,1.0487593258,90207.4587605,24.132573151
163,area,46168.3543387,-72078.9627467,0,2.88033798249,1.95618748442,9.18886902822,85807.3062914,-57.3594355453
164,area,74088.3898298,52220.9737621,0,0.876131285173,3.56464585085,-1.14861622928,90841.1779328,35.1779775513
165,area,86528.68341,26742.0827423,0,3.35555262078,0.894873440851,10.5152810737,90765.3680765,17.1740016977
166,area,73746.0086063,-43273.136592,0,4.47370225742,0.618149868101,13.0133415341,85714.8653144,-30.4038205153
167,area,91439.8645689,15111.7888627,0,0.485574305698,1.33862993831,-6.27488604282,92874.1890679,9.38415302127
168,area,57881.0393909,61168.9825615,0,1.11063392254,4.03299670676,0.911418683452,84426.6495165,46.5820021534
169,area,89587.2562125,9554.93054497,0,0.69877680623,0.95228044448,-3.11323037068,90294.9232981,6.08786831882
170,area,76861.6478824,-51724.5368036,0,0.0174194244682,4.03375869699,-35.1793239607,92839.3269189,-33.9388337646
171,area,88543.0401146,-4969.28796452,0,0.97713959956,1.30434174074,-0.200867722807,88885.1156022,-3.21223279738
172,area,80785.7103802,-41696.4696951,0,1.08768967112,4.21055979146,0.730100088405,91109.4209545,-27.2999189752
173,area,61364.0852362,64794.4546018,0,1.9200559662,0.579510209387,5.66627775592,89442.0052549,46.5575423594
174,area,80458.8212099,-27679.466106,0,0.326711833297,0.614975093379,-9.71670270734,85298.152116,-18.9842559987
175,area,79765.7155128,21647.2239369,0,1.11632883088,5.7084035923,0.955842823939,82868.3997399,15.1835155806
176,area,54772.0837539,63981.563585,0,2.27742128435,2.39242122978,7.14886750335,84437.0868607,49.434476886
177,area,87957.8781956,-10774.2019595,0,0.902140470318,3.91380457316,-0.89451668299,88818.1950083,-6.983527934
178,area,82838.4608054,33455.8306681,0,0.764948551408,5.73446245773,-2.32735546924,89540.5114699,21.9922222485
179,area,49879.1442826,70494.5558807,0,1.049980271,0.0293470846766,0.423622776158,86564.4929701,54.718293491
180,area,53780.4725126,64642.8242548,0,1.74646156692,1.33155126092,4.84318065769,84303.2262213,50.2407783844
181,area,85342.4255913,-31838.7054618,0,0.771415276142,2.59184675038,-2.25423530322,91285.4466566,-20.4590401355
182,area,74128.5219519,53803.659819,0,0.237343439002,0.880711522337,-12.4924553838,91792.5464114,35.9727415868
183,area,63624.6211325,-53866.0301564,0,0.507504164922,3.7999322142,-5.89120778573,83580.1508677,-40.2519998996
184,area,73522.6442065,-43842.7923486,0,0.377483126541,1.59414347195,-8.46204913044,85812.4096623,-30.8083364532
185,area,87198.3258688,-11418.1767444,0,0.900566269809,5.41759842421,-0.909686466361,88147.1655499,-7.46014516663
186,area,68245.1144763,59465.3851909,0,1.83670029283,6.21506090475,5.28076590465,90716.7442416,41.0672678564
187,area,80606.2000805,-43199.9690035,0,2.02261666121,2.81573981404,6.11827160801,91649.314309,-28.1885727026
188,area,80479.3320592,-18686.9363544,0,1.46809885603,5.53076891118,3.33510600509,82837.9410597,-13.0721782273
189,area,77799.9525917,-38856.2322953,0,1.84158189535,1.72929833621,5.30382073487,87170.175011,-26.5392731638
190,area,82214.6563764,23140.5993268,0,0.453227212428,1.78539311576,-6.87368044694,85619.7235471,15.7200857681
191,area,80417.7580384,-31649.6733335,0,1.32477502116,5.92002262876,2.44284261656,86629.7733463,-21.4828985416
192,area,57798.1399666,63956.4981694,0,1.00650251609,4.15056434713,0.0562972977891,86412.1440637,47.8955569834
193,area,66019.2260501,-52654.1446579,0,3.11877262755,5.82106126777,9.87967427808,84658.1192675,-38.5743826136
194,area,55806.2682858,71818.5884709,0,1.10066575553,3.00359970963,0.833109093951,91149.5980789,52.1511889497
195,area,61024.7928265,-64100.4911994,0,1.25839693941,2.58842193226,1.99635306709,88706.8109647,-46.408101145
196,area,87841.3088941,-17887.4564099,0,0.763318273251,1.42614012481,-2.34588681637,89844.6250203,-11.5099835669
197,area,49480.7229668,70003.1742571,0,0.396745992068,4.70967155348,-8.02974903596,85934.7796378,54.7459769374
198,area,87251.6810299,-21651.6111502,0,1.52366290941,4.83990955061,3.65777791257,90097.9916976,-13.9365039415
199,area,88869.6527728,-6094.8568136,0,0.892872659545,4.88233196962,-0.984209505328,89280.2467712,-3.92331465449
200,area,72187.3628381,-52505.2800413,0,0.6956790602,1.21999475572,-3.15182137245,89464.0698031,-36.0301660927
201,area,45748.630018,74310.1575808,0,0.372680773311,4.22054035381,-8.57326024046,87469.6328346,58.3817042263
202,area,82365.1277586,-14872.1795307,0,0.725088141756,2.56911820204,-2.79218394716,83911.8346521,-10.2352730716
203,area,74820.6875183,-38969.807435,0,3.01283845388,0.412266765863,9.57951691511,84574.1164437,-27.5124238919
204,area,83205.4847253,-13685.1217445,0,0.723487952187,1.39845495744,-2.81137393062,84536.5911634,-9.34003229098
205,area,50256.841909,72827.6030234,0,0.734014275926,0.250652759225,-2.68590986719,88688.273863,55.3912355061
206,area,73115.5619394,49112.9518122,0,1.0618127224,1.33859498882,0.520958493075,88283.4493743,33.8899213162
207,area,47142.578605,72364.3591284,0,1.304673525,3.36104477962,2.31003699164,86573.8019818,56.9173136471
208,area,55699.4476312,-72994.1497317,0,0.63777561304,1.42945461416,-3.90664182242,92013.9900313,-52.6539319018
209,area,84769.8893087,4353.41843987,0,0.63095893602,4.89806840366,-3.99997809056,85093.3980137,2.93988309074
210,area,72956.089922,-39864.7229239,0,1.3063335465,1.7881268152,2.32108159252,83353.3873967,-28.6531088315
211,area,87395.3785644,-10810.8422833,0,0.964854287004,4.47139708174,-0.310765383454,88265.6586975,-7.05168798023
212,area,77166.7409388,50026.8412023,0,0.389773274026,4.45132930408,-8.18375885804,92159.5938999,32.9551547654
213,area,85384.759416,-14040.1197119,0,0.364429265716,3.14390097946,-8.76773508027,86739.1612944,-9.33778760022
214,area,77807.2275385,45662.3409381,0,0.762554464603,4.79003173202,-2.35458263748,90415.7842258,30.4071822569
215,area,87465.695498,27878.2617511,0,0.19883201838,1.07649291819,-14.0302735772,91996.985642,17.6788314057
216,area,82386.4068908,22872.7702749,0,1.3355508999,3.23297508542,2.51320888609,85712.79753,15.5161417849
217,area,67877.5692756,51466.9178773,0,0.247226859427,2.06775608029,-12.1380869607,85394.4263202,37.1705538904
218,area,61335.0064714,-64149.3726193,0,0.805358355465,2.44340037613,-1.88021662443,88955.7475731,-46.2848154828
219,area,84284.5031867,26452.2132993,0,0.774386746022,0.732164605826,-2.22084177563,88541.4991169,17.4241694002
220,area,53223.6502949,68731.8198192,0,1.28120129908,4.76156807915,2.15234740696,87136.7890524,52.2469829025
221,area,91661.5229005,-8472.78627109,0,0.205057279398,4.27220663436,-13.7624961787,92247.6172464,-5.28116153749
222,area,87116.2211723,9444.48185049,0,0.737898393551,3.1230334405,-2.64006870279,87831.8520172,6.18740986674
223,area,42916.4249325,-71258.4406339,0,0.658922377322,1.49572302473,-3.62331486703,83400.1492238,-58.9409395556
224,area,81589.1130177,-15082.2275757,0,0.545966187759,0.606525510143,-5.25668505523,83188.0817885,-10.4732339273
225,area,81001.0736287,-30348.0791419,0,2.06501577247,1.93181422036,6.29846746241,86707.438185,-20.539098995
226,area,64090.8392845,-54262.0007807,0,1.3296740111,3.43535780668,2.47490360831,84190.2631479,-40.252655958
227,area,84435.9464675,-23311.6736379,0,0.279468922531,6.21693218359,-11.0733295891,87800.1320253,-15.434140928
228,area,65499.6856845,-61696.9768682,0,1.00194224042,1.64516000525,0.016853724268,90181.6266178,-43.2875785914
229,area,85329.2507169,-29829.2164313,0,0.68759823485,0.781386794502,-3.25330493743,90591.7390318,-19.26849583
230,area,61735.2985728,-56927.2899189,0,2.10288883701,4.69452737634,6.45632631203,84190.0435169,-42.6797405034
231,area,81987.3657351,-31532.3259429,0,1.29517797974,5.2986242196,2.24658904103,88046.6678503,-21.0367340575
232,area,80930.6452513,-25810.9993273,0,0.633313932137,2.65185120795,-3.96761915834,85158.5405409,-17.6889067105
233,area,43031.5931758,72435.5960824,0,0.54911426216,2.0087593692,-5.20674552404,84466.7602732,59.286853063
234,area,77165.2402953,30610.1206883,0,0.968198454523,4.32794601646,-0.280712298651,83231.3270252,21.6373742731
235,area,62619.7376684,-55462.9318416,0,0.595849006882,0.264309576432,-4.49727560338,83865.1796285,-41.5316351831
236,area,48757.6177858,-70670.4610248,0,0.185883627612,4.58602011209,-14.6151772127,86067.5278697,-55.3970709585
237,area,85181.2862338,-32925.913041,0,0.795787532063,0.314045163166,-1.9840573882,91520.3107186,-21.1334751203
238,area,76846.7090976,-44249.1161565,0,1.54382825668,4.8840084024,3.77197971113,88878.5743572,-29.9337747127
239,area,63156.495441,-53420.1269516,0,1.88564557791,3.89339789018,5.50920133939,82936.4387945,-40.2257912047
240,area,76279.6022768,50049.8192925,0,1.32712926093,4.31739537568,2.45826449456,91430.6411152,33.2703359735
241,area,88466.9675522,-26742.451662,0,0.219073824418,4.04474329688,-13.1881902023,92615.1341238,-16.8194066615
242,area,80412.9688873,-19770.5646957,0,1.38785613617,1.33923354242,2.84688899811,83024.8203471,-13.8129315889
243,area,85212.616325,14198.1372591,0,0.795546256346,5.05450117502,-1.98669127215,86595.4795736,9.45972792984
244,area,75678.2766174,36349.6570328,0,0.321140226418,0.152705291244,-9.86610581536,84169.4666621,25.655823647
245,area,86142.0048862,-6733.90573219,0,1.31135152293,2.82486720202,2.354382499,86612.8771732,-4.46984416222
246,area,86302.5690997,-29695.1292136,0,0.908930692402,3.07888985706,-0.829384624996,91465.4805499,-18.9873994444
